Run;MethodName;Duration(ms)
754;UpdateParentWithChildren;20.8015
754;DeleteParentWithChildren;21.9159
755;InsertParentWithChildren;21.3392
755;GetParentsWithChildren;2.3265
755;UpdateParentWithChildren;18.8721
755;DeleteParentWithChildren;11.0441
756;InsertParentWithChildren;20.9750
756;GetParentsWithChildren;2.4264
756;UpdateParentWithChildren;21.2159
756;DeleteParentWithChildren;21.8360
757;InsertParentWithChildren;22.0356
757;GetParentsWithChildren;2.7373
757;UpdateParentWithChildren;18.4925
757;DeleteParentWithChildren;23.2747
758;InsertParentWithChildren;21.8829
758;GetParentsWithChildren;2.2879
758;UpdateParentWithChildren;21.5662
758;DeleteParentWithChildren;21.1228
759;InsertParentWithChildren;20.5483
759;GetParentsWithChildren;2.6076
759;UpdateParentWithChildren;20.4781
759;DeleteParentWithChildren;11.7731
760;InsertParentWithChildren;10.0683
760;GetParentsWithChildren;2.4219
760;UpdateParentWithChildren;47.8817
760;DeleteParentWithChildren;22.7411
761;InsertParentWithChildren;22.0851
761;GetParentsWithChildren;2.4568
761;UpdateParentWithChildren;19.2119
761;DeleteParentWithChildren;22.3229
762;InsertParentWithChildren;21.3212
762;GetParentsWithChildren;2.5675
762;UpdateParentWithChildren;18.7583
762;DeleteParentWithChildren;11.3913
763;InsertParentWithChildren;21.7552
763;GetParentsWithChildren;2.3561
763;UpdateParentWithChildren;20.4451
763;DeleteParentWithChildren;23.9944
764;InsertParentWithChildren;22.0547
764;GetParentsWithChildren;2.4454
764;UpdateParentWithChildren;24.3459
764;DeleteParentWithChildren;24.1607
765;InsertParentWithChildren;22.1863
765;GetParentsWithChildren;2.2293
765;UpdateParentWithChildren;19.1870
765;DeleteParentWithChildren;56.3443
766;InsertParentWithChildren;22.1955
766;GetParentsWithChildren;2.2741
766;UpdateParentWithChildren;20.8497
766;DeleteParentWithChildren;22.4025
767;InsertParentWithChildren;22.0846
767;GetParentsWithChildren;2.3775
767;UpdateParentWithChildren;18.9668
767;DeleteParentWithChildren;21.7616
768;InsertParentWithChildren;21.8300
768;GetParentsWithChildren;2.3087
768;UpdateParentWithChildren;19.4465
768;DeleteParentWithChildren;22.0195
769;InsertParentWithChildren;21.7204
769;GetParentsWithChildren;2.1935
769;UpdateParentWithChildren;19.2776
769;DeleteParentWithChildren;21.5231
770;InsertParentWithChildren;21.2651
770;GetParentsWithChildren;3.0266
770;UpdateParentWithChildren;18.3021
770;DeleteParentWithChildren;21.3212
771;InsertParentWithChildren;56.5378
771;GetParentsWithChildren;2.7174
771;UpdateParentWithChildren;20.3604
771;DeleteParentWithChildren;21.3475
772;InsertParentWithChildren;21.7329
772;GetParentsWithChildren;2.1713
772;UpdateParentWithChildren;19.2164
772;DeleteParentWithChildren;22.3835
773;InsertParentWithChildren;21.5343
773;GetParentsWithChildren;2.3994
773;UpdateParentWithChildren;19.1182
773;DeleteParentWithChildren;21.5190
774;InsertParentWithChildren;21.1420
774;GetParentsWithChildren;2.3866
774;UpdateParentWithChildren;20.1665
774;DeleteParentWithChildren;23.0083
775;InsertParentWithChildren;20.9123
775;GetParentsWithChildren;2.2823
775;UpdateParentWithChildren;20.9365
775;DeleteParentWithChildren;22.6569
776;InsertParentWithChildren;21.8254
776;GetParentsWithChildren;2.7081
776;UpdateParentWithChildren;47.2772
776;DeleteParentWithChildren;11.2370
777;InsertParentWithChildren;22.8466
777;GetParentsWithChildren;2.3533
777;UpdateParentWithChildren;20.7122
777;DeleteParentWithChildren;22.1258
778;InsertParentWithChildren;21.3437
778;GetParentsWithChildren;2.3438
778;UpdateParentWithChildren;18.1588
778;DeleteParentWithChildren;9.7725
779;InsertParentWithChildren;9.7116
779;GetParentsWithChildren;2.1270
779;UpdateParentWithChildren;20.2902
779;DeleteParentWithChildren;11.3549
780;InsertParentWithChildren;21.1804
780;GetParentsWithChildren;2.3488
780;UpdateParentWithChildren;10.1900
780;DeleteParentWithChildren;10.2245
781;InsertParentWithChildren;10.3088
781;GetParentsWithChildren;2.5749
781;UpdateParentWithChildren;19.3995
781;DeleteParentWithChildren;39.1327
782;InsertParentWithChildren;20.5163
782;GetParentsWithChildren;2.4918
782;UpdateParentWithChildren;19.5613
782;DeleteParentWithChildren;21.5884
783;InsertParentWithChildren;20.8944
783;GetParentsWithChildren;3.2247
783;UpdateParentWithChildren;18.9437
783;DeleteParentWithChildren;22.1314
784;InsertParentWithChildren;21.0782
784;GetParentsWithChildren;2.6262
784;UpdateParentWithChildren;20.7349
784;DeleteParentWithChildren;20.8517
785;InsertParentWithChildren;21.8236
785;GetParentsWithChildren;2.5237
785;UpdateParentWithChildren;18.9977
785;DeleteParentWithChildren;21.7310
786;InsertParentWithChildren;21.2227
786;GetParentsWithChildren;2.5284
786;UpdateParentWithChildren;19.2508
786;DeleteParentWithChildren;22.2148
787;InsertParentWithChildren;41.1681
787;GetParentsWithChildren;2.2192
787;UpdateParentWithChildren;20.7687
787;DeleteParentWithChildren;22.7773
788;InsertParentWithChildren;10.3149
788;GetParentsWithChildren;2.1791
788;UpdateParentWithChildren;20.8283
788;DeleteParentWithChildren;22.0888
789;InsertParentWithChildren;22.0285
789;GetParentsWithChildren;2.3620
789;UpdateParentWithChildren;19.2171
789;DeleteParentWithChildren;21.8040
790;InsertParentWithChildren;23.0366
790;GetParentsWithChildren;2.3278
790;UpdateParentWithChildren;19.2142
790;DeleteParentWithChildren;21.4164
791;InsertParentWithChildren;20.7035
791;GetParentsWithChildren;2.5490
791;UpdateParentWithChildren;18.9710
791;DeleteParentWithChildren;23.3182
792;InsertParentWithChildren;24.0599
792;GetParentsWithChildren;2.4624
792;UpdateParentWithChildren;41.6263
792;DeleteParentWithChildren;22.0987
793;InsertParentWithChildren;14.3731
793;GetParentsWithChildren;2.4450
793;UpdateParentWithChildren;20.0321
793;DeleteParentWithChildren;22.0312
794;InsertParentWithChildren;9.9606
794;GetParentsWithChildren;2.0870
794;UpdateParentWithChildren;21.4587
794;DeleteParentWithChildren;22.0937
795;InsertParentWithChildren;21.3188
795;GetParentsWithChildren;2.8854
795;UpdateParentWithChildren;18.9842
795;DeleteParentWithChildren;22.4832
796;InsertParentWithChildren;21.8733
796;GetParentsWithChildren;2.6937
796;UpdateParentWithChildren;18.5531
796;DeleteParentWithChildren;21.9989
797;InsertParentWithChildren;11.2914
797;GetParentsWithChildren;3.2042
797;UpdateParentWithChildren;17.3116
797;DeleteParentWithChildren;39.1480
798;InsertParentWithChildren;22.0185
798;GetParentsWithChildren;2.3268
798;UpdateParentWithChildren;19.6069
798;DeleteParentWithChildren;22.6790
799;InsertParentWithChildren;22.1393
799;GetParentsWithChildren;2.7631
799;UpdateParentWithChildren;11.2291
799;DeleteParentWithChildren;22.2103
800;InsertParentWithChildren;21.1929
800;GetParentsWithChildren;2.5728
800;UpdateParentWithChildren;18.5801
800;DeleteParentWithChildren;21.4546
801;InsertParentWithChildren;21.2944
801;GetParentsWithChildren;2.8206
801;UpdateParentWithChildren;19.0480
801;DeleteParentWithChildren;21.5476
802;InsertParentWithChildren;20.8150
802;GetParentsWithChildren;2.1459
802;UpdateParentWithChildren;18.5341
802;DeleteParentWithChildren;56.8829
803;InsertParentWithChildren;21.4596
803;GetParentsWithChildren;2.3459
803;UpdateParentWithChildren;19.4231
803;DeleteParentWithChildren;21.5492
804;InsertParentWithChildren;20.8395
804;GetParentsWithChildren;2.4462
804;UpdateParentWithChildren;18.6900
804;DeleteParentWithChildren;11.0067
805;InsertParentWithChildren;21.4551
805;GetParentsWithChildren;2.7258
805;UpdateParentWithChildren;18.3487
805;DeleteParentWithChildren;21.8092
806;InsertParentWithChildren;21.4244
806;GetParentsWithChildren;2.3055
806;UpdateParentWithChildren;18.4413
806;DeleteParentWithChildren;21.9229
807;InsertParentWithChildren;21.3723
807;GetParentsWithChildren;2.5578
807;UpdateParentWithChildren;19.4864
807;DeleteParentWithChildren;20.7837
808;InsertParentWithChildren;20.7535
808;GetParentsWithChildren;2.7763
808;UpdateParentWithChildren;18.5141
808;DeleteParentWithChildren;20.6035
809;InsertParentWithChildren;21.8777
809;GetParentsWithChildren;2.3192
809;UpdateParentWithChildren;17.7578
809;DeleteParentWithChildren;21.7975
810;InsertParentWithChildren;20.7290
810;GetParentsWithChildren;2.3749
810;UpdateParentWithChildren;10.9839
810;DeleteParentWithChildren;22.2321
811;InsertParentWithChildren;21.2556
811;GetParentsWithChildren;2.4123
811;UpdateParentWithChildren;19.4795
811;DeleteParentWithChildren;21.6724
812;InsertParentWithChildren;22.1040
812;GetParentsWithChildren;2.6690
812;UpdateParentWithChildren;18.9412
812;DeleteParentWithChildren;38.3533
813;InsertParentWithChildren;10.1152
813;GetParentsWithChildren;2.2895
813;UpdateParentWithChildren;19.4936
813;DeleteParentWithChildren;21.5000
814;InsertParentWithChildren;21.7046
814;GetParentsWithChildren;2.6749
814;UpdateParentWithChildren;19.0587
814;DeleteParentWithChildren;21.1432
815;InsertParentWithChildren;22.5191
815;GetParentsWithChildren;2.9253
815;UpdateParentWithChildren;18.5976
815;DeleteParentWithChildren;22.2680
816;InsertParentWithChildren;22.1231
816;GetParentsWithChildren;2.6333
816;UpdateParentWithChildren;19.2516
816;DeleteParentWithChildren;21.8490
817;InsertParentWithChildren;11.2238
817;GetParentsWithChildren;2.6163
817;UpdateParentWithChildren;18.3469
817;DeleteParentWithChildren;56.3262
818;InsertParentWithChildren;22.5816
818;GetParentsWithChildren;2.6479
818;UpdateParentWithChildren;10.8632
818;DeleteParentWithChildren;11.5232
819;InsertParentWithChildren;11.3613
819;GetParentsWithChildren;2.4698
819;UpdateParentWithChildren;20.6230
819;DeleteParentWithChildren;22.6661
820;InsertParentWithChildren;21.4347
820;GetParentsWithChildren;3.4896
820;UpdateParentWithChildren;17.8159
820;DeleteParentWithChildren;21.7911
821;InsertParentWithChildren;9.9533
821;GetParentsWithChildren;2.5079
821;UpdateParentWithChildren;19.6549
821;DeleteParentWithChildren;11.4521
822;InsertParentWithChildren;20.4949
822;GetParentsWithChildren;2.0979
822;UpdateParentWithChildren;10.2786
822;DeleteParentWithChildren;56.3683
823;InsertParentWithChildren;21.8688
823;GetParentsWithChildren;2.6860
823;UpdateParentWithChildren;18.8292
823;DeleteParentWithChildren;21.3664
824;InsertParentWithChildren;10.4346
824;GetParentsWithChildren;2.7458
824;UpdateParentWithChildren;18.4445
824;DeleteParentWithChildren;11.0845
825;InsertParentWithChildren;21.3022
825;GetParentsWithChildren;2.5274
825;UpdateParentWithChildren;18.4199
825;DeleteParentWithChildren;21.2176
826;InsertParentWithChildren;20.5807
826;GetParentsWithChildren;3.1706
826;UpdateParentWithChildren;17.9234
826;DeleteParentWithChildren;21.9537
827;InsertParentWithChildren;11.2884
827;GetParentsWithChildren;2.2127
827;UpdateParentWithChildren;12.3496
827;DeleteParentWithChildren;21.9280
828;InsertParentWithChildren;57.2861
828;GetParentsWithChildren;2.7808
828;UpdateParentWithChildren;19.5612
828;DeleteParentWithChildren;21.2556
829;InsertParentWithChildren;20.6221
829;GetParentsWithChildren;2.5316
829;UpdateParentWithChildren;18.3390
829;DeleteParentWithChildren;21.4570
830;InsertParentWithChildren;21.9629
830;GetParentsWithChildren;2.1536
830;UpdateParentWithChildren;18.5977
830;DeleteParentWithChildren;21.4556
831;InsertParentWithChildren;21.3091
831;GetParentsWithChildren;2.6690
831;UpdateParentWithChildren;18.6238
831;DeleteParentWithChildren;21.6039
832;InsertParentWithChildren;20.8738
832;GetParentsWithChildren;2.2423
832;UpdateParentWithChildren;19.3817
832;DeleteParentWithChildren;21.1790
833;InsertParentWithChildren;20.9525
833;GetParentsWithChildren;2.2637
833;UpdateParentWithChildren;57.0297
833;DeleteParentWithChildren;22.3189
834;InsertParentWithChildren;21.2047
834;GetParentsWithChildren;2.2868
834;UpdateParentWithChildren;19.5479
834;DeleteParentWithChildren;22.2833
835;InsertParentWithChildren;21.3627
835;GetParentsWithChildren;2.4074
835;UpdateParentWithChildren;19.2354
835;DeleteParentWithChildren;21.0938
836;InsertParentWithChildren;20.6005
836;GetParentsWithChildren;3.0097
836;UpdateParentWithChildren;17.9007
836;DeleteParentWithChildren;21.8900
837;InsertParentWithChildren;20.6751
837;GetParentsWithChildren;2.6481
837;UpdateParentWithChildren;18.9219
837;DeleteParentWithChildren;21.5887
838;InsertParentWithChildren;20.6460
838;GetParentsWithChildren;2.5764
838;UpdateParentWithChildren;46.1179
838;DeleteParentWithChildren;21.9009
839;InsertParentWithChildren;10.0200
839;GetParentsWithChildren;2.1881
839;UpdateParentWithChildren;11.2115
839;DeleteParentWithChildren;22.4748
840;InsertParentWithChildren;20.6741
840;GetParentsWithChildren;2.3370
840;UpdateParentWithChildren;18.7431
840;DeleteParentWithChildren;20.3513
841;InsertParentWithChildren;21.6803
841;GetParentsWithChildren;2.3696
841;UpdateParentWithChildren;10.5518
841;DeleteParentWithChildren;21.5880
842;InsertParentWithChildren;10.1745
842;GetParentsWithChildren;2.6203
842;UpdateParentWithChildren;18.7311
842;DeleteParentWithChildren;21.0846
843;InsertParentWithChildren;8.9849
843;GetParentsWithChildren;2.1452
843;UpdateParentWithChildren;36.5472
843;DeleteParentWithChildren;20.8038
844;InsertParentWithChildren;21.4979
844;GetParentsWithChildren;2.2142
844;UpdateParentWithChildren;19.9202
844;DeleteParentWithChildren;20.9420
845;InsertParentWithChildren;21.0443
845;GetParentsWithChildren;3.0080
845;UpdateParentWithChildren;9.9688
845;DeleteParentWithChildren;20.3722
846;InsertParentWithChildren;22.3277
846;GetParentsWithChildren;2.3924
846;UpdateParentWithChildren;18.9408
846;DeleteParentWithChildren;20.9098
847;InsertParentWithChildren;20.4256
847;GetParentsWithChildren;2.3110
847;UpdateParentWithChildren;18.7411
847;DeleteParentWithChildren;21.2917
848;InsertParentWithChildren;20.4543
848;GetParentsWithChildren;2.6760
848;UpdateParentWithChildren;53.7166
848;DeleteParentWithChildren;22.0311
849;InsertParentWithChildren;21.5580
849;GetParentsWithChildren;2.6720
849;UpdateParentWithChildren;19.3296
849;DeleteParentWithChildren;21.3164
850;InsertParentWithChildren;21.8667
850;GetParentsWithChildren;2.3253
850;UpdateParentWithChildren;18.5881
850;DeleteParentWithChildren;10.0567
851;InsertParentWithChildren;21.6070
851;GetParentsWithChildren;3.0161
851;UpdateParentWithChildren;17.8760
851;DeleteParentWithChildren;21.1529
852;InsertParentWithChildren;20.7802
852;GetParentsWithChildren;2.6044
852;UpdateParentWithChildren;18.4023
852;DeleteParentWithChildren;21.4618
853;InsertParentWithChildren;20.4832
853;GetParentsWithChildren;2.7296
853;UpdateParentWithChildren;35.7136
853;DeleteParentWithChildren;21.5447
854;InsertParentWithChildren;21.2108
854;GetParentsWithChildren;2.6997
854;UpdateParentWithChildren;19.4161
854;DeleteParentWithChildren;21.1294
855;InsertParentWithChildren;20.9981
855;GetParentsWithChildren;2.9531
855;UpdateParentWithChildren;18.2166
855;DeleteParentWithChildren;12.2140
856;InsertParentWithChildren;21.7221
856;GetParentsWithChildren;2.4523
856;UpdateParentWithChildren;18.5369
856;DeleteParentWithChildren;20.8727
857;InsertParentWithChildren;21.2509
857;GetParentsWithChildren;2.8813
857;UpdateParentWithChildren;19.6849
857;DeleteParentWithChildren;21.2152
858;InsertParentWithChildren;20.7632
858;GetParentsWithChildren;2.3660
858;UpdateParentWithChildren;19.0839
858;DeleteParentWithChildren;11.2146
859;InsertParentWithChildren;21.6965
859;GetParentsWithChildren;2.5430
859;UpdateParentWithChildren;18.0702
859;DeleteParentWithChildren;20.9478
860;InsertParentWithChildren;20.9039
860;GetParentsWithChildren;2.4794
860;UpdateParentWithChildren;18.9834
860;DeleteParentWithChildren;21.0296
861;InsertParentWithChildren;21.3873
861;GetParentsWithChildren;2.5256
861;UpdateParentWithChildren;18.8288
861;DeleteParentWithChildren;21.3446
862;InsertParentWithChildren;21.2522
862;GetParentsWithChildren;2.6213
862;UpdateParentWithChildren;11.2017
862;DeleteParentWithChildren;21.2695
863;InsertParentWithChildren;57.3319
863;GetParentsWithChildren;2.8285
863;UpdateParentWithChildren;20.0375
863;DeleteParentWithChildren;21.2934
864;InsertParentWithChildren;21.0533
864;GetParentsWithChildren;2.7142
864;UpdateParentWithChildren;18.3176
864;DeleteParentWithChildren;11.7131
865;InsertParentWithChildren;10.5794
865;GetParentsWithChildren;2.6051
865;UpdateParentWithChildren;19.4661
865;DeleteParentWithChildren;20.7743
866;InsertParentWithChildren;10.0855
866;GetParentsWithChildren;2.4508
866;UpdateParentWithChildren;19.5409
866;DeleteParentWithChildren;21.5931
867;InsertParentWithChildren;22.2552
867;GetParentsWithChildren;2.4656
867;UpdateParentWithChildren;18.8230
867;DeleteParentWithChildren;21.9180
868;InsertParentWithChildren;21.1670
868;GetParentsWithChildren;2.4280
868;UpdateParentWithChildren;53.7199
868;DeleteParentWithChildren;22.1708
869;InsertParentWithChildren;20.8777
869;GetParentsWithChildren;2.4483
869;UpdateParentWithChildren;20.4220
869;DeleteParentWithChildren;21.1311
870;InsertParentWithChildren;21.8093
870;GetParentsWithChildren;2.5029
870;UpdateParentWithChildren;19.0424
870;DeleteParentWithChildren;21.6777
871;InsertParentWithChildren;20.5205
871;GetParentsWithChildren;2.4722
871;UpdateParentWithChildren;18.8982
871;DeleteParentWithChildren;21.1965
872;InsertParentWithChildren;10.1299
872;GetParentsWithChildren;2.1890
872;UpdateParentWithChildren;19.3041
872;DeleteParentWithChildren;21.3578
873;InsertParentWithChildren;21.0942
873;GetParentsWithChildren;2.7154
873;UpdateParentWithChildren;19.6297
873;DeleteParentWithChildren;47.2260
874;InsertParentWithChildren;22.3882
874;GetParentsWithChildren;2.6163
874;UpdateParentWithChildren;19.3758
874;DeleteParentWithChildren;22.4947
875;InsertParentWithChildren;22.0413
875;GetParentsWithChildren;2.2820
875;UpdateParentWithChildren;18.7377
875;DeleteParentWithChildren;21.4759
876;InsertParentWithChildren;21.4428
876;GetParentsWithChildren;2.3128
876;UpdateParentWithChildren;17.9468
876;DeleteParentWithChildren;20.7787
877;InsertParentWithChildren;22.1360
877;GetParentsWithChildren;3.1161
877;UpdateParentWithChildren;10.7039
877;DeleteParentWithChildren;11.2134
878;InsertParentWithChildren;21.1795
878;GetParentsWithChildren;2.9056
878;UpdateParentWithChildren;19.3579
878;DeleteParentWithChildren;21.8704
879;InsertParentWithChildren;38.5527
879;GetParentsWithChildren;2.1794
879;UpdateParentWithChildren;10.8473
879;DeleteParentWithChildren;21.7931
880;InsertParentWithChildren;21.6562
880;GetParentsWithChildren;2.2382
880;UpdateParentWithChildren;19.6366
880;DeleteParentWithChildren;20.4605
881;InsertParentWithChildren;21.9295
881;GetParentsWithChildren;2.6691
881;UpdateParentWithChildren;19.5006
881;DeleteParentWithChildren;22.1750
882;InsertParentWithChildren;22.6411
882;GetParentsWithChildren;2.4689
882;UpdateParentWithChildren;18.6222
882;DeleteParentWithChildren;21.3174
883;InsertParentWithChildren;21.0896
883;GetParentsWithChildren;2.8604
883;UpdateParentWithChildren;18.5854
883;DeleteParentWithChildren;11.3235
884;InsertParentWithChildren;21.4185
884;GetParentsWithChildren;2.3632
884;UpdateParentWithChildren;37.1971
884;DeleteParentWithChildren;22.9833
885;InsertParentWithChildren;22.2382
885;GetParentsWithChildren;2.6556
885;UpdateParentWithChildren;19.2416
885;DeleteParentWithChildren;22.3702
886;InsertParentWithChildren;10.0080
886;GetParentsWithChildren;2.5775
886;UpdateParentWithChildren;20.5762
886;DeleteParentWithChildren;21.7940
887;InsertParentWithChildren;22.1503
887;GetParentsWithChildren;2.3376
887;UpdateParentWithChildren;19.2445
887;DeleteParentWithChildren;12.8436
888;InsertParentWithChildren;21.3460
888;GetParentsWithChildren;3.0439
888;UpdateParentWithChildren;19.1213
888;DeleteParentWithChildren;22.2817
889;InsertParentWithChildren;23.0314
889;GetParentsWithChildren;2.9361
889;UpdateParentWithChildren;56.9911
889;DeleteParentWithChildren;22.3240
890;InsertParentWithChildren;22.6993
890;GetParentsWithChildren;2.7183
890;UpdateParentWithChildren;19.5462
890;DeleteParentWithChildren;22.2938
891;InsertParentWithChildren;21.6255
891;GetParentsWithChildren;2.9274
891;UpdateParentWithChildren;12.0704
891;DeleteParentWithChildren;22.2446
892;InsertParentWithChildren;22.8789
892;GetParentsWithChildren;2.6764
892;UpdateParentWithChildren;19.8730
892;DeleteParentWithChildren;22.5627
893;InsertParentWithChildren;21.7430
893;GetParentsWithChildren;3.1098
893;UpdateParentWithChildren;18.5835
893;DeleteParentWithChildren;23.1392
894;InsertParentWithChildren;23.4029
894;GetParentsWithChildren;2.5617
894;UpdateParentWithChildren;20.6191
894;DeleteParentWithChildren;64.1736
895;InsertParentWithChildren;25.1937
895;GetParentsWithChildren;2.7418
895;UpdateParentWithChildren;20.9731
895;DeleteParentWithChildren;23.8508
896;InsertParentWithChildren;23.6947
896;GetParentsWithChildren;2.5232
896;UpdateParentWithChildren;20.9178
896;DeleteParentWithChildren;12.6264
897;InsertParentWithChildren;24.5863
897;GetParentsWithChildren;2.5193
897;UpdateParentWithChildren;21.8816
897;DeleteParentWithChildren;12.1481
898;InsertParentWithChildren;10.7699
898;GetParentsWithChildren;2.3633
898;UpdateParentWithChildren;21.2726
898;DeleteParentWithChildren;24.3958
899;InsertParentWithChildren;24.1430
899;GetParentsWithChildren;2.3516
899;UpdateParentWithChildren;10.0155
899;DeleteParentWithChildren;12.8513
900;InsertParentWithChildren;47.8381
900;GetParentsWithChildren;2.5864
900;UpdateParentWithChildren;70.2658
900;DeleteParentWithChildren;24.4186
901;InsertParentWithChildren;24.5393
901;GetParentsWithChildren;2.6167
901;UpdateParentWithChildren;20.6771
901;DeleteParentWithChildren;24.7444
902;InsertParentWithChildren;24.5273
902;GetParentsWithChildren;2.9966
902;UpdateParentWithChildren;11.0357
902;DeleteParentWithChildren;12.2691
903;InsertParentWithChildren;9.4926
903;GetParentsWithChildren;2.3087
903;UpdateParentWithChildren;11.0614
903;DeleteParentWithChildren;12.3509
904;InsertParentWithChildren;9.8309
904;GetParentsWithChildren;2.7837
904;UpdateParentWithChildren;10.6812
904;DeleteParentWithChildren;10.9640
905;InsertParentWithChildren;62.0922
905;GetParentsWithChildren;2.7612
905;UpdateParentWithChildren;11.1107
905;DeleteParentWithChildren;10.8872
906;InsertParentWithChildren;10.5782
906;GetParentsWithChildren;2.2758
906;UpdateParentWithChildren;11.6562
906;DeleteParentWithChildren;11.4048
907;InsertParentWithChildren;10.5774
907;GetParentsWithChildren;2.6987
907;UpdateParentWithChildren;10.9911
907;DeleteParentWithChildren;26.5545
908;InsertParentWithChildren;26.5878
908;GetParentsWithChildren;2.7052
908;UpdateParentWithChildren;23.0568
908;DeleteParentWithChildren;26.0647
909;InsertParentWithChildren;25.9105
909;GetParentsWithChildren;2.7536
909;UpdateParentWithChildren;23.0496
909;DeleteParentWithChildren;11.8274
910;InsertParentWithChildren;26.1649
910;GetParentsWithChildren;2.2768
910;UpdateParentWithChildren;23.6173
910;DeleteParentWithChildren;26.8988
911;InsertParentWithChildren;18.3555
911;GetParentsWithChildren;23.2675
911;UpdateParentWithChildren;16.8297
911;DeleteParentWithChildren;20.6935
912;InsertParentWithChildren;20.8032
912;GetParentsWithChildren;2.4564
912;UpdateParentWithChildren;17.6805
912;DeleteParentWithChildren;16.4861
913;InsertParentWithChildren;18.2965
913;GetParentsWithChildren;2.9263
913;UpdateParentWithChildren;17.2491
913;DeleteParentWithChildren;20.1124
914;InsertParentWithChildren;20.3319
914;GetParentsWithChildren;2.5964
914;UpdateParentWithChildren;17.1978
914;DeleteParentWithChildren;40.5146
915;InsertParentWithChildren;25.3925
915;GetParentsWithChildren;2.9240
915;UpdateParentWithChildren;22.4418
915;DeleteParentWithChildren;12.4514
916;InsertParentWithChildren;25.2215
916;GetParentsWithChildren;2.6117
916;UpdateParentWithChildren;22.3717
916;DeleteParentWithChildren;24.6086
917;InsertParentWithChildren;24.2223
917;GetParentsWithChildren;2.7979
917;UpdateParentWithChildren;21.8698
917;DeleteParentWithChildren;24.0611
918;InsertParentWithChildren;25.2417
918;GetParentsWithChildren;3.2211
918;UpdateParentWithChildren;21.6341
918;DeleteParentWithChildren;20.1642
919;InsertParentWithChildren;15.8942
919;GetParentsWithChildren;2.6645
919;UpdateParentWithChildren;17.1631
919;DeleteParentWithChildren;25.6531
920;InsertParentWithChildren;20.9852
920;GetParentsWithChildren;2.7908
920;UpdateParentWithChildren;23.9211
920;DeleteParentWithChildren;24.3363
921;InsertParentWithChildren;23.4486
921;GetParentsWithChildren;2.4938
921;UpdateParentWithChildren;24.8258
921;DeleteParentWithChildren;25.6254
922;InsertParentWithChildren;11.9811
922;GetParentsWithChildren;2.9082
922;UpdateParentWithChildren;21.3436
922;DeleteParentWithChildren;23.8701
923;InsertParentWithChildren;11.1286
923;GetParentsWithChildren;2.6964
923;UpdateParentWithChildren;11.7350
923;DeleteParentWithChildren;23.5445
924;InsertParentWithChildren;24.3527
924;GetParentsWithChildren;2.7755
924;UpdateParentWithChildren;11.6683
924;DeleteParentWithChildren;23.9672
925;InsertParentWithChildren;37.4550
925;GetParentsWithChildren;2.5803
925;UpdateParentWithChildren;16.9446
925;DeleteParentWithChildren;18.7274
926;InsertParentWithChildren;10.3681
926;GetParentsWithChildren;2.9895
926;UpdateParentWithChildren;16.3503
926;DeleteParentWithChildren;19.5042
927;InsertParentWithChildren;18.2439
927;GetParentsWithChildren;2.9624
927;UpdateParentWithChildren;21.1827
927;DeleteParentWithChildren;22.9386
928;InsertParentWithChildren;23.1184
928;GetParentsWithChildren;2.5521
928;UpdateParentWithChildren;24.1458
928;DeleteParentWithChildren;22.3271
929;InsertParentWithChildren;21.6937
929;GetParentsWithChildren;2.6403
929;UpdateParentWithChildren;20.1888
929;DeleteParentWithChildren;22.1552
930;InsertParentWithChildren;23.0834
930;GetParentsWithChildren;2.5653
930;UpdateParentWithChildren;38.7078
930;DeleteParentWithChildren;23.4355
931;InsertParentWithChildren;22.4105
931;GetParentsWithChildren;2.9080
931;UpdateParentWithChildren;11.0975
931;DeleteParentWithChildren;21.9871
932;InsertParentWithChildren;22.0893
932;GetParentsWithChildren;2.7756
932;UpdateParentWithChildren;19.2952
932;DeleteParentWithChildren;22.0736
933;InsertParentWithChildren;41.2820
933;GetParentsWithChildren;2.4824
933;UpdateParentWithChildren;20.1833
933;DeleteParentWithChildren;11.4775
934;InsertParentWithChildren;21.8811
934;GetParentsWithChildren;2.4508
934;UpdateParentWithChildren;19.4581
934;DeleteParentWithChildren;22.9696
935;InsertParentWithChildren;10.0941
935;GetParentsWithChildren;2.9140
935;UpdateParentWithChildren;57.1640
935;DeleteParentWithChildren;22.9663
936;InsertParentWithChildren;22.6800
936;GetParentsWithChildren;3.0036
936;UpdateParentWithChildren;10.7464
936;DeleteParentWithChildren;11.8897
937;InsertParentWithChildren;12.7269
937;GetParentsWithChildren;3.0307
937;UpdateParentWithChildren;13.2889
937;DeleteParentWithChildren;29.3457
938;InsertParentWithChildren;21.8939
938;GetParentsWithChildren;2.7297
938;UpdateParentWithChildren;19.2636
938;DeleteParentWithChildren;11.4425
939;InsertParentWithChildren;22.1933
939;GetParentsWithChildren;2.8656
939;UpdateParentWithChildren;19.1739
939;DeleteParentWithChildren;12.1698
940;InsertParentWithChildren;12.6941
940;GetParentsWithChildren;3.1302
940;UpdateParentWithChildren;12.6478
940;DeleteParentWithChildren;49.8646
941;InsertParentWithChildren;12.7837
941;GetParentsWithChildren;3.1413
941;UpdateParentWithChildren;10.7241
941;DeleteParentWithChildren;11.2580
942;InsertParentWithChildren;10.5811
942;GetParentsWithChildren;2.1870
942;UpdateParentWithChildren;20.2341
942;DeleteParentWithChildren;22.8292
943;InsertParentWithChildren;11.1903
