Run;MethodName;Duration(ms);MemoryUsed(bytes)
487;GetParentsWithChildren;0,6316;16448
487;UpdateParentWithChildren;5,8889;24536
487;DeleteParentWithChildren;4,2243;16448
488;InsertParentWithChildren;4,6386;24600
488;GetParentsWithChildren;0,6858;16448
488;UpdateParentWithChildren;3,3024;24536
488;DeleteParentWithChildren;3,7557;16448
489;InsertParentWithChildren;5,6900;24600
489;GetParentsWithChildren;0,5461;16448
489;UpdateParentWithChildren;6,6516;24536
489;DeleteParentWithChildren;3,8073;16448
490;InsertParentWithChildren;5,4249;24600
490;GetParentsWithChildren;0,5012;16448
490;UpdateParentWithChildren;4,7911;24536
490;DeleteParentWithChildren;2,6653;16448
491;InsertParentWithChildren;6,8574;24600
491;GetParentsWithChildren;0,5539;16448
491;UpdateParentWithChildren;5,6358;24536
491;DeleteParentWithChildren;2,6153;16448
492;InsertParentWithChildren;5,9590;24600
492;GetParentsWithChildren;0,4649;16448
492;UpdateParentWithChildren;5,7206;24536
492;DeleteParentWithChildren;5,0795;16448
493;InsertParentWithChildren;4,3781;24600
493;GetParentsWithChildren;0,4960;16448
493;UpdateParentWithChildren;3,2899;24536
493;DeleteParentWithChildren;3,8976;16448
494;InsertParentWithChildren;4,4923;24600
494;GetParentsWithChildren;0,5041;16448
494;UpdateParentWithChildren;6,9682;24536
494;DeleteParentWithChildren;5,9687;16448
495;InsertParentWithChildren;4,9310;24600
495;GetParentsWithChildren;0,4903;16448
495;UpdateParentWithChildren;6,8344;24536
495;DeleteParentWithChildren;5,1732;16448
496;InsertParentWithChildren;5,9964;24600
496;GetParentsWithChildren;0,5644;16448
496;UpdateParentWithChildren;6,3916;24536
496;DeleteParentWithChildren;5,2950;16448
497;InsertParentWithChildren;5,3934;24600
497;GetParentsWithChildren;0,5170;16448
497;UpdateParentWithChildren;5,4211;24536
497;DeleteParentWithChildren;4,5709;16448
498;InsertParentWithChildren;5,0583;24600
498;GetParentsWithChildren;0,4798;16448
498;UpdateParentWithChildren;5,4391;24536
498;DeleteParentWithChildren;3,7056;16448
499;InsertParentWithChildren;4,6667;24600
499;GetParentsWithChildren;0,4570;16448
499;UpdateParentWithChildren;5,6553;24536
499;DeleteParentWithChildren;4,5608;16448
500;InsertParentWithChildren;4,5092;24600
500;GetParentsWithChildren;0,5122;16448
500;UpdateParentWithChildren;4,9029;24536
500;DeleteParentWithChildren;3,1261;16448
501;InsertParentWithChildren;6,2508;24600
501;GetParentsWithChildren;7,4094;16448
501;UpdateParentWithChildren;5,6405;24536
501;DeleteParentWithChildren;5,9210;16448
502;InsertParentWithChildren;6,5294;24600
502;GetParentsWithChildren;0,5889;16448
502;UpdateParentWithChildren;3,5092;24536
502;DeleteParentWithChildren;4,3186;16448
503;InsertParentWithChildren;5,5612;24600
503;GetParentsWithChildren;0,5608;16448
503;UpdateParentWithChildren;5,7710;24536
503;DeleteParentWithChildren;4,0520;16448
504;InsertParentWithChildren;3,9575;24600
504;GetParentsWithChildren;0,4823;16448
504;UpdateParentWithChildren;5,1592;24536
504;DeleteParentWithChildren;4,6503;16448
505;InsertParentWithChildren;4,4961;24600
505;GetParentsWithChildren;0,4810;16448
505;UpdateParentWithChildren;4,6536;24536
505;DeleteParentWithChildren;2,9684;16448
506;InsertParentWithChildren;7,2821;24600
506;GetParentsWithChildren;0,4744;16448
506;UpdateParentWithChildren;4,7045;24536
506;DeleteParentWithChildren;3,8498;16448
507;InsertParentWithChildren;6,2359;24600
507;GetParentsWithChildren;0,5385;16448
507;UpdateParentWithChildren;4,6208;24536
507;DeleteParentWithChildren;3,5110;16448
508;InsertParentWithChildren;4,7570;24600
508;GetParentsWithChildren;0,5036;16448
508;UpdateParentWithChildren;6,0218;24536
508;DeleteParentWithChildren;5,2693;16448
509;InsertParentWithChildren;4,6996;24600
509;GetParentsWithChildren;0,4801;16448
509;UpdateParentWithChildren;4,9569;28584
509;DeleteParentWithChildren;4,3806;16448
510;InsertParentWithChildren;4,0369;24600
510;GetParentsWithChildren;0,6806;16448
510;UpdateParentWithChildren;6,5653;24536
510;DeleteParentWithChildren;2,8195;16448
511;InsertParentWithChildren;4,2392;24600
511;GetParentsWithChildren;0,7315;16448
511;UpdateParentWithChildren;6,3041;24536
511;DeleteParentWithChildren;2,3981;16448
512;InsertParentWithChildren;3,5100;24600
512;GetParentsWithChildren;0,7784;16448
512;UpdateParentWithChildren;5,8471;24536
512;DeleteParentWithChildren;5,3237;16448
513;InsertParentWithChildren;5,5983;24600
513;GetParentsWithChildren;0,4951;16448
513;UpdateParentWithChildren;4,7838;24536
513;DeleteParentWithChildren;4,0175;16448
514;InsertParentWithChildren;5,4508;24600
514;GetParentsWithChildren;0,5099;16448
514;UpdateParentWithChildren;6,3233;24536
514;DeleteParentWithChildren;6,1176;16448
515;InsertParentWithChildren;4,8175;24600
515;GetParentsWithChildren;0,5697;16448
515;UpdateParentWithChildren;5,3316;24536
515;DeleteParentWithChildren;4,5513;16448
516;InsertParentWithChildren;4,8153;24600
516;GetParentsWithChildren;0,5274;16448
516;UpdateParentWithChildren;4,9109;24536
516;DeleteParentWithChildren;2,6971;16448
517;InsertParentWithChildren;5,7163;24600
517;GetParentsWithChildren;0,5196;16448
517;UpdateParentWithChildren;6,4634;24536
517;DeleteParentWithChildren;4,9408;16448
518;InsertParentWithChildren;4,9261;24600
518;GetParentsWithChildren;0,5159;16448
518;UpdateParentWithChildren;4,9163;16448
518;DeleteParentWithChildren;4,7471;16448
519;InsertParentWithChildren;3,8868;24600
519;GetParentsWithChildren;0,7385;8224
519;UpdateParentWithChildren;3,8016;24536
519;DeleteParentWithChildren;4,0104;16448
520;InsertParentWithChildren;4,7669;24600
520;GetParentsWithChildren;0,7671;16448
520;UpdateParentWithChildren;6,5333;24536
520;DeleteParentWithChildren;3,7033;16448
521;InsertParentWithChildren;3,8483;24600
521;GetParentsWithChildren;0,6346;16448
521;UpdateParentWithChildren;5,9964;24536
521;DeleteParentWithChildren;4,3237;16448
522;InsertParentWithChildren;5,0757;24600
522;GetParentsWithChildren;0,5574;16448
522;UpdateParentWithChildren;4,7596;24536
522;DeleteParentWithChildren;2,3124;16448
523;InsertParentWithChildren;6,9281;24600
523;GetParentsWithChildren;1,1202;16448
523;UpdateParentWithChildren;6,7137;24536
523;DeleteParentWithChildren;5,1199;16448
524;InsertParentWithChildren;3,2585;24600
524;GetParentsWithChildren;0,5415;16448
524;UpdateParentWithChildren;5,1512;24536
524;DeleteParentWithChildren;2,8853;16448
525;InsertParentWithChildren;5,4154;24600
525;GetParentsWithChildren;0,4437;16448
525;UpdateParentWithChildren;3,3030;24536
525;DeleteParentWithChildren;5,6115;16448
526;InsertParentWithChildren;5,1262;24600
526;GetParentsWithChildren;0,6280;16448
526;UpdateParentWithChildren;5,7482;24536
526;DeleteParentWithChildren;3,6087;16448
527;InsertParentWithChildren;5,4154;24600
527;GetParentsWithChildren;0,5695;16448
527;UpdateParentWithChildren;5,1540;24536
527;DeleteParentWithChildren;3,3232;16448
528;InsertParentWithChildren;5,0653;24600
528;GetParentsWithChildren;0,5284;16448
528;UpdateParentWithChildren;5,7993;24536
528;DeleteParentWithChildren;4,7156;16448
529;InsertParentWithChildren;4,8440;24600
529;GetParentsWithChildren;0,4483;16448
529;UpdateParentWithChildren;6,7211;24536
529;DeleteParentWithChildren;2,4474;16448
530;InsertParentWithChildren;4,0474;24600
530;GetParentsWithChildren;0,5513;16448
530;UpdateParentWithChildren;4,8537;24536
530;DeleteParentWithChildren;3,4830;16448
531;InsertParentWithChildren;4,4361;24600
531;GetParentsWithChildren;0,5955;16448
531;UpdateParentWithChildren;5,4633;24536
531;DeleteParentWithChildren;5,5029;16448
532;InsertParentWithChildren;3,1129;24600
532;GetParentsWithChildren;0,6502;16448
532;UpdateParentWithChildren;5,3070;24536
532;DeleteParentWithChildren;2,5247;16448
533;InsertParentWithChildren;3,8399;24600
533;GetParentsWithChildren;0,6586;16448
533;UpdateParentWithChildren;4,6405;24536
533;DeleteParentWithChildren;3,6516;16448
534;InsertParentWithChildren;4,8879;24600
534;GetParentsWithChildren;0,6096;16448
534;UpdateParentWithChildren;6,8354;24536
534;DeleteParentWithChildren;5,2659;16448
535;InsertParentWithChildren;5,4603;24600
535;GetParentsWithChildren;0,6556;16448
535;UpdateParentWithChildren;4,3834;24536
535;DeleteParentWithChildren;4,5638;16448
536;InsertParentWithChildren;4,7740;24600
536;GetParentsWithChildren;0,5569;16448
536;UpdateParentWithChildren;6,7944;24672
536;DeleteParentWithChildren;3,7903;16448
537;InsertParentWithChildren;4,9905;24600
537;GetParentsWithChildren;0,6673;16448
537;UpdateParentWithChildren;4,8162;24536
537;DeleteParentWithChildren;2,6471;16448
538;InsertParentWithChildren;6,4941;24600
538;GetParentsWithChildren;0,6677;16448
538;UpdateParentWithChildren;6,4746;24536
538;DeleteParentWithChildren;2,9885;16448
539;InsertParentWithChildren;4,8836;24600
539;GetParentsWithChildren;0,5626;16448
539;UpdateParentWithChildren;4,8701;24536
539;DeleteParentWithChildren;4,7530;16448
540;InsertParentWithChildren;4,5995;24600
540;GetParentsWithChildren;0,6120;16448
540;UpdateParentWithChildren;5,3936;24536
540;DeleteParentWithChildren;3,5077;16448
541;InsertParentWithChildren;4,7200;24600
541;GetParentsWithChildren;0,5256;16448
541;UpdateParentWithChildren;4,9565;24536
541;DeleteParentWithChildren;5,4192;16448
542;InsertParentWithChildren;5,1015;24600
542;GetParentsWithChildren;0,5368;16448
542;UpdateParentWithChildren;5,1717;24536
542;DeleteParentWithChildren;3,5515;16448
543;InsertParentWithChildren;4,6888;24600
543;GetParentsWithChildren;0,5627;16448
543;UpdateParentWithChildren;6,9307;24536
543;DeleteParentWithChildren;4,2137;16448
544;InsertParentWithChildren;4,8090;24600
544;GetParentsWithChildren;0,9173;16448
544;UpdateParentWithChildren;4,8130;24536
544;DeleteParentWithChildren;2,4822;16448
545;InsertParentWithChildren;7,3377;24600
545;GetParentsWithChildren;0,5594;16448
545;UpdateParentWithChildren;4,7652;24536
545;DeleteParentWithChildren;3,7346;16448
546;InsertParentWithChildren;6,6778;24600
546;GetParentsWithChildren;0,6540;16448
546;UpdateParentWithChildren;5,8736;24536
546;DeleteParentWithChildren;2,6359;16448
547;InsertParentWithChildren;4,7120;24600
547;GetParentsWithChildren;0,5222;16448
547;UpdateParentWithChildren;5,5748;24536
547;DeleteParentWithChildren;6,0877;16448
548;InsertParentWithChildren;5,5954;24600
548;GetParentsWithChildren;0,5017;16448
548;UpdateParentWithChildren;4,9219;24536
548;DeleteParentWithChildren;3,6683;16448
549;InsertParentWithChildren;2,7812;24600
549;GetParentsWithChildren;0,5053;16448
549;UpdateParentWithChildren;5,0354;24536
549;DeleteParentWithChildren;2,6323;16448
550;InsertParentWithChildren;7,0097;24600
550;GetParentsWithChildren;0,7082;16448
550;UpdateParentWithChildren;5,0660;24536
550;DeleteParentWithChildren;3,5287;16448
551;InsertParentWithChildren;5,8290;24600
551;GetParentsWithChildren;0,6182;16448
551;UpdateParentWithChildren;6,6259;24536
551;DeleteParentWithChildren;2,6115;16448
552;InsertParentWithChildren;3,4654;24600
552;GetParentsWithChildren;0,5549;16448
552;UpdateParentWithChildren;5,1257;24536
552;DeleteParentWithChildren;6,7867;16448
553;InsertParentWithChildren;6,1331;24600
553;GetParentsWithChildren;0,6027;16448
553;UpdateParentWithChildren;4,7435;24536
553;DeleteParentWithChildren;3,7225;16448
554;InsertParentWithChildren;5,3944;24600
554;GetParentsWithChildren;0,6255;16448
554;UpdateParentWithChildren;6,8787;24536
554;DeleteParentWithChildren;5,5268;16448
555;InsertParentWithChildren;5,1312;24600
555;GetParentsWithChildren;0,6477;16448
555;UpdateParentWithChildren;5,0923;24536
555;DeleteParentWithChildren;4,3597;16448
556;InsertParentWithChildren;5,3967;24600
556;GetParentsWithChildren;0,6720;16448
556;UpdateParentWithChildren;4,7035;24536
556;DeleteParentWithChildren;3,8992;16448
557;InsertParentWithChildren;5,1159;24600
557;GetParentsWithChildren;0,5301;16448
557;UpdateParentWithChildren;6,1242;28584
557;DeleteParentWithChildren;4,6843;16448
558;InsertParentWithChildren;4,8367;24600
558;GetParentsWithChildren;0,6693;16448
558;UpdateParentWithChildren;5,2273;24536
558;DeleteParentWithChildren;2,6205;16448
559;InsertParentWithChildren;6,7848;24600
559;GetParentsWithChildren;0,6447;16448
559;UpdateParentWithChildren;5,3132;24536
559;DeleteParentWithChildren;4,1000;16448
560;InsertParentWithChildren;5,9772;24600
560;GetParentsWithChildren;0,8469;16448
560;UpdateParentWithChildren;5,3608;24536
560;DeleteParentWithChildren;3,0831;16448
561;InsertParentWithChildren;4,5179;24600
561;GetParentsWithChildren;0,6508;16448
561;UpdateParentWithChildren;5,6609;24536
561;DeleteParentWithChildren;5,0096;16448
562;InsertParentWithChildren;5,4317;24600
562;GetParentsWithChildren;0,4644;16448
562;UpdateParentWithChildren;4,4261;24536
562;DeleteParentWithChildren;4,7009;16448
563;InsertParentWithChildren;5,5422;24600
563;GetParentsWithChildren;0,6181;16448
563;UpdateParentWithChildren;5,1768;24536
563;DeleteParentWithChildren;3,7734;16448
564;InsertParentWithChildren;5,0002;24600
564;GetParentsWithChildren;0,6712;16448
564;UpdateParentWithChildren;5,6803;24536
564;DeleteParentWithChildren;4,5226;16448
565;InsertParentWithChildren;4,7282;24600
565;GetParentsWithChildren;0,7412;16448
565;UpdateParentWithChildren;6,2843;24536
565;DeleteParentWithChildren;5,9571;16448
566;InsertParentWithChildren;5,4355;24600
566;GetParentsWithChildren;0,6984;16448
566;UpdateParentWithChildren;4,9591;24536
566;DeleteParentWithChildren;4,0639;16448
567;InsertParentWithChildren;6,0829;24600
567;GetParentsWithChildren;0,7132;16448
567;UpdateParentWithChildren;7,1726;24536
567;DeleteParentWithChildren;5,4514;16448
568;InsertParentWithChildren;5,0022;24600
568;GetParentsWithChildren;0,6058;16448
568;UpdateParentWithChildren;4,9673;24536
568;DeleteParentWithChildren;3,9188;16448
569;InsertParentWithChildren;5,8902;24600
569;GetParentsWithChildren;0,5971;16448
569;UpdateParentWithChildren;5,7118;24536
569;DeleteParentWithChildren;3,9266;16448
570;InsertParentWithChildren;4,0102;24600
570;GetParentsWithChildren;0,5424;16448
570;UpdateParentWithChildren;5,1954;24536
570;DeleteParentWithChildren;4,7953;16448
571;InsertParentWithChildren;5,6007;24600
571;GetParentsWithChildren;0,5403;16448
571;UpdateParentWithChildren;5,6513;24536
571;DeleteParentWithChildren;7,9618;16448
572;InsertParentWithChildren;5,9424;24600
572;GetParentsWithChildren;0,5795;16448
572;UpdateParentWithChildren;5,6309;16448
572;DeleteParentWithChildren;5,2764;16448
573;InsertParentWithChildren;7,6106;24600
573;GetParentsWithChildren;0,6909;16448
573;UpdateParentWithChildren;5,8219;24536
573;DeleteParentWithChildren;3,0665;16448
574;InsertParentWithChildren;6,4112;24600
574;GetParentsWithChildren;0,5752;16448
574;UpdateParentWithChildren;5,6256;24536
574;DeleteParentWithChildren;3,4885;16448
575;InsertParentWithChildren;4,9690;24600
575;GetParentsWithChildren;0,5152;16448
575;UpdateParentWithChildren;4,0963;24536
575;DeleteParentWithChildren;4,6366;16448
576;InsertParentWithChildren;5,5851;24600
576;GetParentsWithChildren;1,0049;16448
576;UpdateParentWithChildren;7,4058;24536
576;DeleteParentWithChildren;6,8635;16448
577;InsertParentWithChildren;7,1977;24600
577;GetParentsWithChildren;0,6816;16448
577;UpdateParentWithChildren;7,3123;24536
577;DeleteParentWithChildren;5,6271;16448
578;InsertParentWithChildren;13,3102;24600
578;GetParentsWithChildren;0,6962;16448
578;UpdateParentWithChildren;22,7037;24672
578;DeleteParentWithChildren;23,1069;16448
579;InsertParentWithChildren;29,7485;24600
579;GetParentsWithChildren;0,8441;16448
579;UpdateParentWithChildren;23,9696;24536
579;DeleteParentWithChildren;13,8237;16448
580;InsertParentWithChildren;5,4333;24600
580;GetParentsWithChildren;0,6326;16448
580;UpdateParentWithChildren;7,3571;24536
580;DeleteParentWithChildren;2,9630;16448
581;InsertParentWithChildren;4,4912;24600
581;GetParentsWithChildren;0,5426;16448
581;UpdateParentWithChildren;3,2875;24536
581;DeleteParentWithChildren;3,8324;16448
582;InsertParentWithChildren;4,6802;24600
582;GetParentsWithChildren;0,6197;16448
582;UpdateParentWithChildren;7,0515;24536
582;DeleteParentWithChildren;5,0873;16448
583;InsertParentWithChildren;6,0837;24600
583;GetParentsWithChildren;0,5436;16448
583;UpdateParentWithChildren;6,7408;24536
583;DeleteParentWithChildren;5,2982;16448
584;InsertParentWithChildren;4,9047;24600
584;GetParentsWithChildren;0,5347;16448
584;UpdateParentWithChildren;4,9798;24536
584;DeleteParentWithChildren;4,7925;16448
585;InsertParentWithChildren;5,1319;24600
585;GetParentsWithChildren;0,5609;16448
585;UpdateParentWithChildren;4,9495;24536
585;DeleteParentWithChildren;3,8499;16448
586;InsertParentWithChildren;4,5838;24600
586;GetParentsWithChildren;0,5045;16448
586;UpdateParentWithChildren;5,9591;24536
586;DeleteParentWithChildren;4,6886;16448
587;InsertParentWithChildren;4,9105;24600
587;GetParentsWithChildren;0,6204;16448
587;UpdateParentWithChildren;5,5918;24536
587;DeleteParentWithChildren;2,5765;16448
588;InsertParentWithChildren;4,0616;24600
588;GetParentsWithChildren;0,6015;16448
588;UpdateParentWithChildren;4,4292;24536
588;DeleteParentWithChildren;3,6004;16448
589;InsertParentWithChildren;4,5625;24600
589;GetParentsWithChildren;0,5206;16448
589;UpdateParentWithChildren;5,9398;24536
589;DeleteParentWithChildren;5,5798;16448
590;InsertParentWithChildren;4,9531;24600
590;GetParentsWithChildren;0,5338;16448
590;UpdateParentWithChildren;4,4373;24536
590;DeleteParentWithChildren;4,2407;16448
591;InsertParentWithChildren;4,2916;24600
591;GetParentsWithChildren;0,6523;16448
591;UpdateParentWithChildren;6,4178;24536
591;DeleteParentWithChildren;2,3732;16448
592;InsertParentWithChildren;4,3748;24600
592;GetParentsWithChildren;0,7219;16448
592;UpdateParentWithChildren;4,6241;24536
592;DeleteParentWithChildren;4,3494;16448
593;InsertParentWithChildren;8,1339;24600
593;GetParentsWithChildren;1,0863;16448
593;UpdateParentWithChildren;6,3211;24536
593;DeleteParentWithChildren;4,8550;16448
594;InsertParentWithChildren;4,8645;24600
594;GetParentsWithChildren;0,5536;16448
594;UpdateParentWithChildren;5,2484;24536
594;DeleteParentWithChildren;3,3484;16448
595;InsertParentWithChildren;5,1548;24600
595;GetParentsWithChildren;0,9162;16448
595;UpdateParentWithChildren;6,0828;24536
595;DeleteParentWithChildren;2,7463;16448
596;InsertParentWithChildren;6,3178;24600
596;GetParentsWithChildren;0,8060;16448
596;UpdateParentWithChildren;5,8006;24536
596;DeleteParentWithChildren;5,2684;16448
597;InsertParentWithChildren;5,5492;24600
597;GetParentsWithChildren;0,7075;16448
597;UpdateParentWithChildren;7,1735;24536
597;DeleteParentWithChildren;5,7828;16448
598;InsertParentWithChildren;4,9909;24600
598;GetParentsWithChildren;0,5833;16448
598;UpdateParentWithChildren;6,9868;24536
598;DeleteParentWithChildren;5,5357;16448
599;InsertParentWithChildren;5,4221;24600
599;GetParentsWithChildren;0,5924;16448
599;UpdateParentWithChildren;4,6092;24536
599;DeleteParentWithChildren;3,7904;16448
600;InsertParentWithChildren;5,4968;24600
600;GetParentsWithChildren;0,8654;16448
600;UpdateParentWithChildren;5,1808;24536
600;DeleteParentWithChildren;3,4276;16448
601;InsertParentWithChildren;4,2481;24600
601;GetParentsWithChildren;0,6208;16448
601;UpdateParentWithChildren;5,4518;24536
601;DeleteParentWithChildren;4,7491;16448
602;InsertParentWithChildren;4,5727;24600
602;GetParentsWithChildren;0,5626;16448
602;UpdateParentWithChildren;4,6477;24536
602;DeleteParentWithChildren;2,3800;16448
603;InsertParentWithChildren;3,1269;24600
603;GetParentsWithChildren;0,6874;16448
603;UpdateParentWithChildren;4,9473;24536
603;DeleteParentWithChildren;2,3136;16448
604;InsertParentWithChildren;5,5273;24600
604;GetParentsWithChildren;0,9089;16448
604;UpdateParentWithChildren;5,2794;24536
604;DeleteParentWithChildren;4,3980;16448
605;InsertParentWithChildren;4,6075;24600
605;GetParentsWithChildren;0,6518;16448
605;UpdateParentWithChildren;3,3842;28584
605;DeleteParentWithChildren;5,3509;16448
606;InsertParentWithChildren;6,5966;24600
606;GetParentsWithChildren;0,6378;16448
606;UpdateParentWithChildren;3,4745;24536
606;DeleteParentWithChildren;4,1468;16448
607;InsertParentWithChildren;5,5401;24600
607;GetParentsWithChildren;0,5201;16448
607;UpdateParentWithChildren;5,3100;24536
607;DeleteParentWithChildren;3,5797;16448
608;InsertParentWithChildren;3,8959;24600
608;GetParentsWithChildren;0,5521;16448
608;UpdateParentWithChildren;5,4003;24536
608;DeleteParentWithChildren;2,4452;16448
609;InsertParentWithChildren;4,3236;24600
609;GetParentsWithChildren;0,5114;16448
609;UpdateParentWithChildren;3,1199;24536
609;DeleteParentWithChildren;3,6532;16448
610;InsertParentWithChildren;3,1382;24600
610;GetParentsWithChildren;0,6567;16448
610;UpdateParentWithChildren;6,4334;24536
610;DeleteParentWithChildren;2,4225;16448
611;InsertParentWithChildren;6,3726;24600
611;GetParentsWithChildren;0,6802;16448
611;UpdateParentWithChildren;4,4217;24536
611;DeleteParentWithChildren;2,3450;16448
612;InsertParentWithChildren;4,4366;24600
612;GetParentsWithChildren;0,7277;16448
612;UpdateParentWithChildren;5,4659;24536
612;DeleteParentWithChildren;6,2086;16448
613;InsertParentWithChildren;5,1262;24600
613;GetParentsWithChildren;0,5507;16448
613;UpdateParentWithChildren;4,2840;24536
613;DeleteParentWithChildren;3,6598;16448
614;InsertParentWithChildren;2,9436;24600
614;GetParentsWithChildren;0,5266;16448
614;UpdateParentWithChildren;6,4732;24536
614;DeleteParentWithChildren;2,3205;16448
615;InsertParentWithChildren;6,8475;24600
615;GetParentsWithChildren;0,6993;16448
615;UpdateParentWithChildren;4,9682;24536
615;DeleteParentWithChildren;2,8262;16448
616;InsertParentWithChildren;6,1426;24600
616;GetParentsWithChildren;0,6135;16448
616;UpdateParentWithChildren;4,0862;24536
616;DeleteParentWithChildren;3,5774;16448
617;InsertParentWithChildren;4,4829;24600
617;GetParentsWithChildren;0,6376;16448
617;UpdateParentWithChildren;5,6191;24536
617;DeleteParentWithChildren;5,9452;16448
618;InsertParentWithChildren;4,7425;24600
618;GetParentsWithChildren;0,5150;16448
618;UpdateParentWithChildren;4,3767;24536
618;DeleteParentWithChildren;4,7790;16448
619;InsertParentWithChildren;3,9615;24600
619;GetParentsWithChildren;0,6221;16448
619;UpdateParentWithChildren;5,6698;24536
619;DeleteParentWithChildren;2,5365;16448
620;InsertParentWithChildren;6,2220;24600
620;GetParentsWithChildren;0,6066;16448
620;UpdateParentWithChildren;3,4415;24536
620;DeleteParentWithChildren;5,6339;16448
621;InsertParentWithChildren;5,0186;24600
621;GetParentsWithChildren;0,5338;16448
621;UpdateParentWithChildren;5,6586;24536
621;DeleteParentWithChildren;4,2469;16448
622;InsertParentWithChildren;154,9563;24600
622;GetParentsWithChildren;0,6090;16448
622;UpdateParentWithChildren;4,1571;24536
622;DeleteParentWithChildren;4,1735;16448
623;InsertParentWithChildren;4,3357;24600
623;GetParentsWithChildren;0,5119;16448
623;UpdateParentWithChildren;6,0317;24536
623;DeleteParentWithChildren;2,5684;16448
624;InsertParentWithChildren;7,2044;24600
624;GetParentsWithChildren;0,8570;16448
624;UpdateParentWithChildren;4,5453;24536
624;DeleteParentWithChildren;2,8828;16448
625;InsertParentWithChildren;5,7091;24600
625;GetParentsWithChildren;0,7239;16448
625;UpdateParentWithChildren;4,3474;24536
625;DeleteParentWithChildren;3,4694;16448
626;InsertParentWithChildren;4,2660;24600
626;GetParentsWithChildren;7,8128;16448
626;UpdateParentWithChildren;4,6045;24536
626;DeleteParentWithChildren;2,9424;16448
627;InsertParentWithChildren;6,2222;24600
627;GetParentsWithChildren;0,6415;16448
627;UpdateParentWithChildren;4,8148;24536
627;DeleteParentWithChildren;3,4645;16448
628;InsertParentWithChildren;4,7044;24600
628;GetParentsWithChildren;0,5487;16448
628;UpdateParentWithChildren;4,5460;24536
628;DeleteParentWithChildren;4,1647;16448
629;InsertParentWithChildren;4,2189;24600
629;GetParentsWithChildren;0,5326;16448
629;UpdateParentWithChildren;4,7311;24536
629;DeleteParentWithChildren;2,5008;16448
630;InsertParentWithChildren;6,2981;24600
630;GetParentsWithChildren;0,6258;16448
630;UpdateParentWithChildren;5,2356;24536
630;DeleteParentWithChildren;2,9208;16448
631;InsertParentWithChildren;4,0256;24600
631;GetParentsWithChildren;0,6281;16448
631;UpdateParentWithChildren;5,2976;24536
631;DeleteParentWithChildren;6,3786;16448
632;InsertParentWithChildren;4,5575;24600
632;GetParentsWithChildren;0,6928;16448
632;UpdateParentWithChildren;3,6438;24536
632;DeleteParentWithChildren;3,6022;16448
633;InsertParentWithChildren;5,7099;24600
633;GetParentsWithChildren;0,7571;16448
633;UpdateParentWithChildren;7,2130;24536
633;DeleteParentWithChildren;3,7927;16448
634;InsertParentWithChildren;5,6078;24600
634;GetParentsWithChildren;0,8269;16448
634;UpdateParentWithChildren;5,1055;24536
634;DeleteParentWithChildren;3,8218;16448
635;InsertParentWithChildren;5,6058;24600
635;GetParentsWithChildren;0,7321;16448
635;UpdateParentWithChildren;4,9359;24536
635;DeleteParentWithChildren;3,7644;16448
636;InsertParentWithChildren;5,2084;24600
636;GetParentsWithChildren;0,7226;16448
636;UpdateParentWithChildren;4,9251;24536
636;DeleteParentWithChildren;4,8800;16448
637;InsertParentWithChildren;5,1399;24600
637;GetParentsWithChildren;0,6941;16448
637;UpdateParentWithChildren;6,1943;24536
637;DeleteParentWithChildren;3,1713;16448
638;InsertParentWithChildren;4,4961;24600
638;GetParentsWithChildren;0,6615;16448
638;UpdateParentWithChildren;5,0160;24536
638;DeleteParentWithChildren;5,3955;16448
639;InsertParentWithChildren;6,3789;24600
639;GetParentsWithChildren;0,8533;16448
639;UpdateParentWithChildren;5,6977;24536
639;DeleteParentWithChildren;2,7610;16448
640;InsertParentWithChildren;6,2406;24600
640;GetParentsWithChildren;1,2052;16448
640;UpdateParentWithChildren;4,6229;24536
640;DeleteParentWithChildren;5,2627;16448
641;InsertParentWithChildren;4,9405;24600
641;GetParentsWithChildren;0,7373;16448
641;UpdateParentWithChildren;4,6817;24536
641;DeleteParentWithChildren;3,1905;16448
642;InsertParentWithChildren;6,6029;24600
642;GetParentsWithChildren;0,7841;16448
642;UpdateParentWithChildren;6,4626;24536
642;DeleteParentWithChildren;2,8789;16448
643;InsertParentWithChildren;4,6850;24600
643;GetParentsWithChildren;0,7382;16448
643;UpdateParentWithChildren;3,6665;24536
643;DeleteParentWithChildren;4,0322;16448
644;InsertParentWithChildren;4,2561;24600
644;GetParentsWithChildren;0,7217;16448
644;UpdateParentWithChildren;5,5231;24672
644;DeleteParentWithChildren;6,5075;16448
645;InsertParentWithChildren;5,5068;24600
645;GetParentsWithChildren;0,5831;16448
645;UpdateParentWithChildren;4,9811;24536
645;DeleteParentWithChildren;3,3731;16448
646;InsertParentWithChildren;4,7904;24600
646;GetParentsWithChildren;0,5270;16448
646;UpdateParentWithChildren;6,5668;24536
646;DeleteParentWithChildren;2,3409;16448
647;InsertParentWithChildren;4,3050;24600
647;GetParentsWithChildren;0,5568;16448
647;UpdateParentWithChildren;5,9353;24536
647;DeleteParentWithChildren;2,3421;16448
648;InsertParentWithChildren;3,0436;24600
648;GetParentsWithChildren;0,5062;16448
648;UpdateParentWithChildren;4,6649;24536
648;DeleteParentWithChildren;4,8406;16448
649;InsertParentWithChildren;5,6210;24600
649;GetParentsWithChildren;0,5063;16448
