Run;MethodName;Duration(ms);MemoryUsed(bytes)
811;InsertParentWithChildren;3,4424;49304
811;GetParentsWithChildren;0,6621;24608
811;UpdateParentWithChildren;4,7864;53176
811;DeleteParentWithChildren;6,2323;57472
812;InsertParentWithChildren;6,6362;49304
812;GetParentsWithChildren;0,8001;24608
812;UpdateParentWithChildren;4,7698;53176
812;DeleteParentWithChildren;4,6605;57472
813;InsertParentWithChildren;4,0610;49304
813;GetParentsWithChildren;0,7173;24608
813;UpdateParentWithChildren;4,3291;53176
813;DeleteParentWithChildren;4,5536;57472
814;InsertParentWithChildren;4,9183;49304
814;GetParentsWithChildren;0,9221;24608
814;UpdateParentWithChildren;3,6084;53176
814;DeleteParentWithChildren;6,8457;57472
815;InsertParentWithChildren;4,2325;49304
815;GetParentsWithChildren;0,7174;24608
815;UpdateParentWithChildren;4,7937;53176
815;DeleteParentWithChildren;5,3866;57472
816;InsertParentWithChildren;4,1381;49304
816;GetParentsWithChildren;0,8714;24608
816;UpdateParentWithChildren;4,4597;53176
816;DeleteParentWithChildren;4,3156;57568
817;InsertParentWithChildren;4,3837;49304
817;GetParentsWithChildren;0,8973;24608
817;UpdateParentWithChildren;6,4190;53176
817;DeleteParentWithChildren;6,8978;57472
818;InsertParentWithChildren;3,6737;49304
818;GetParentsWithChildren;0,8381;24608
818;UpdateParentWithChildren;4,4631;53176
818;DeleteParentWithChildren;4,0170;57472
819;InsertParentWithChildren;4,5839;49304
819;GetParentsWithChildren;0,7134;24608
819;UpdateParentWithChildren;5,3998;53176
819;DeleteParentWithChildren;3,5725;57472
820;InsertParentWithChildren;5,5721;49304
820;GetParentsWithChildren;0,7351;24608
820;UpdateParentWithChildren;4,7855;53176
820;DeleteParentWithChildren;4,4957;57472
821;InsertParentWithChildren;3,6120;49304
821;GetParentsWithChildren;0,7285;24608
821;UpdateParentWithChildren;3,9345;49136
821;DeleteParentWithChildren;3,6637;57472
822;InsertParentWithChildren;5,2380;49304
822;GetParentsWithChildren;0,6873;24608
822;UpdateParentWithChildren;5,6810;49136
822;DeleteParentWithChildren;5,5442;57472
823;InsertParentWithChildren;5,0801;49304
823;GetParentsWithChildren;0,7243;24608
823;UpdateParentWithChildren;4,6089;49136
823;DeleteParentWithChildren;5,9125;57472
824;InsertParentWithChildren;5,2564;49304
824;GetParentsWithChildren;0,8017;24608
824;UpdateParentWithChildren;5,8420;49136
824;DeleteParentWithChildren;4,2341;57472
825;InsertParentWithChildren;4,1531;49304
825;GetParentsWithChildren;0,8343;24608
825;UpdateParentWithChildren;4,3204;49136
825;DeleteParentWithChildren;3,5794;57472
826;InsertParentWithChildren;5,6089;49304
826;GetParentsWithChildren;0,7345;24608
826;UpdateParentWithChildren;3,9737;53176
826;DeleteParentWithChildren;5,8585;57472
827;InsertParentWithChildren;3,4694;49304
827;GetParentsWithChildren;0,7665;24672
827;UpdateParentWithChildren;3,9308;53176
827;DeleteParentWithChildren;4,6770;57472
828;InsertParentWithChildren;6,0307;49304
828;GetParentsWithChildren;0,9722;24608
828;UpdateParentWithChildren;3,8981;53176
828;DeleteParentWithChildren;3,5204;57472
829;InsertParentWithChildren;5,9170;49304
829;GetParentsWithChildren;0,7217;24608
829;UpdateParentWithChildren;4,4748;53176
829;DeleteParentWithChildren;6,2388;57472
830;InsertParentWithChildren;3,1473;49304
830;GetParentsWithChildren;0,8040;24608
830;UpdateParentWithChildren;4,2500;53176
830;DeleteParentWithChildren;4,5720;57472
831;InsertParentWithChildren;4,6371;49304
831;GetParentsWithChildren;0,7113;24608
831;UpdateParentWithChildren;3,7672;53176
831;DeleteParentWithChildren;3,7593;57472
832;InsertParentWithChildren;6,3059;49304
832;GetParentsWithChildren;0,8427;24608
832;UpdateParentWithChildren;4,5022;53176
832;DeleteParentWithChildren;6,2434;57472
833;InsertParentWithChildren;3,5800;49304
833;GetParentsWithChildren;0,8534;24608
833;UpdateParentWithChildren;4,1165;53176
833;DeleteParentWithChildren;4,0576;57472
834;InsertParentWithChildren;4,7564;49304
834;GetParentsWithChildren;0,7550;24608
834;UpdateParentWithChildren;5,9578;53176
834;DeleteParentWithChildren;5,0135;57472
835;InsertParentWithChildren;4,3126;49304
835;GetParentsWithChildren;0,6676;24608
835;UpdateParentWithChildren;5,2356;53176
835;DeleteParentWithChildren;4,7237;57472
836;InsertParentWithChildren;4,3911;49304
836;GetParentsWithChildren;0,8058;24608
836;UpdateParentWithChildren;4,5758;53176
836;DeleteParentWithChildren;5,6106;57472
837;InsertParentWithChildren;4,5242;49304
837;GetParentsWithChildren;0,7784;24608
837;UpdateParentWithChildren;3,9705;53176
837;DeleteParentWithChildren;2,8136;57472
838;InsertParentWithChildren;3,8505;49304
838;GetParentsWithChildren;0,6622;24608
838;UpdateParentWithChildren;4,4930;53176
838;DeleteParentWithChildren;4,7813;57472
839;InsertParentWithChildren;4,5148;49304
839;GetParentsWithChildren;0,7222;24608
839;UpdateParentWithChildren;4,1304;53176
839;DeleteParentWithChildren;4,7215;57472
840;InsertParentWithChildren;5,1632;49304
840;GetParentsWithChildren;0,6845;24608
840;UpdateParentWithChildren;3,6533;53176
840;DeleteParentWithChildren;5,7295;57472
841;InsertParentWithChildren;3,7747;49304
841;GetParentsWithChildren;0,7189;24608
841;UpdateParentWithChildren;4,1690;53176
841;DeleteParentWithChildren;2,9632;57472
842;InsertParentWithChildren;4,1623;49304
842;GetParentsWithChildren;0,8007;24608
842;UpdateParentWithChildren;3,8396;53176
842;DeleteParentWithChildren;5,2945;57472
843;InsertParentWithChildren;6,4003;49304
843;GetParentsWithChildren;0,6886;24608
843;UpdateParentWithChildren;4,1050;49136
843;DeleteParentWithChildren;5,9704;53000
844;InsertParentWithChildren;4,0243;53352
844;GetParentsWithChildren;0,7350;20352
844;UpdateParentWithChildren;3,9850;53176
844;DeleteParentWithChildren;2,7438;57472
845;InsertParentWithChildren;6,2133;49304
845;GetParentsWithChildren;0,6981;24608
845;UpdateParentWithChildren;4,0004;53176
845;DeleteParentWithChildren;4,8967;57472
846;InsertParentWithChildren;3,9347;49304
846;GetParentsWithChildren;0,7377;20352
846;UpdateParentWithChildren;4,7607;53176
846;DeleteParentWithChildren;4,9728;57472
847;InsertParentWithChildren;4,6150;49304
847;GetParentsWithChildren;0,6947;24608
847;UpdateParentWithChildren;3,6446;53176
847;DeleteParentWithChildren;6,1249;57472
848;InsertParentWithChildren;4,0783;49304
848;GetParentsWithChildren;0,9487;24608
848;UpdateParentWithChildren;4,4298;53176
848;DeleteParentWithChildren;4,2194;57472
849;InsertParentWithChildren;4,6274;49304
849;GetParentsWithChildren;1,2778;24608
849;UpdateParentWithChildren;6,1187;53176
849;DeleteParentWithChildren;4,2670;57472
850;InsertParentWithChildren;6,6997;49304
850;GetParentsWithChildren;0,8512;24608
850;UpdateParentWithChildren;4,8005;53176
850;DeleteParentWithChildren;6,0068;57472
851;InsertParentWithChildren;6,0998;49304
851;GetParentsWithChildren;0,8211;24608
851;UpdateParentWithChildren;4,6668;53176
851;DeleteParentWithChildren;5,0048;57472
852;InsertParentWithChildren;6,5552;49304
852;GetParentsWithChildren;1,0152;24608
852;UpdateParentWithChildren;4,7508;53176
852;DeleteParentWithChildren;5,8058;57472
853;InsertParentWithChildren;3,4219;49304
853;GetParentsWithChildren;0,7460;24608
853;UpdateParentWithChildren;4,3330;53176
853;DeleteParentWithChildren;4,8514;57472
854;InsertParentWithChildren;4,8114;49304
854;GetParentsWithChildren;0,7778;24608
854;UpdateParentWithChildren;4,1071;53176
854;DeleteParentWithChildren;4,8103;57472
855;InsertParentWithChildren;4,3115;49304
855;GetParentsWithChildren;0,8052;24608
855;UpdateParentWithChildren;4,1465;53176
855;DeleteParentWithChildren;4,4153;57472
856;InsertParentWithChildren;5,2972;49304
856;GetParentsWithChildren;1,3930;24608
856;UpdateParentWithChildren;4,1250;53176
856;DeleteParentWithChildren;3,0424;57472
857;InsertParentWithChildren;6,8553;49304
857;GetParentsWithChildren;0,9994;24608
857;UpdateParentWithChildren;5,0227;53176
857;DeleteParentWithChildren;5,3703;57472
858;InsertParentWithChildren;5,0730;49304
858;GetParentsWithChildren;0,8149;24608
858;UpdateParentWithChildren;4,2955;53176
858;DeleteParentWithChildren;5,3745;57472
859;InsertParentWithChildren;4,2993;49304
859;GetParentsWithChildren;0,8024;24608
859;UpdateParentWithChildren;4,6744;53176
859;DeleteParentWithChildren;4,4390;57472
860;InsertParentWithChildren;4,5998;49304
860;GetParentsWithChildren;0,9746;24608
860;UpdateParentWithChildren;4,7296;53176
860;DeleteParentWithChildren;5,8382;57472
861;InsertParentWithChildren;4,2999;49304
861;GetParentsWithChildren;0,8397;24608
861;UpdateParentWithChildren;4,6439;53176
861;DeleteParentWithChildren;6,1093;57472
862;InsertParentWithChildren;4,0077;49304
862;GetParentsWithChildren;1,0388;24608
862;UpdateParentWithChildren;6,0771;53176
862;DeleteParentWithChildren;3,6334;57472
863;InsertParentWithChildren;4,0908;49304
863;GetParentsWithChildren;0,8154;24608
863;UpdateParentWithChildren;4,0810;49136
863;DeleteParentWithChildren;5,6997;57472
864;InsertParentWithChildren;3,3429;49304
864;GetParentsWithChildren;0,7421;20352
864;UpdateParentWithChildren;4,2361;53176
864;DeleteParentWithChildren;4,6010;57472
865;InsertParentWithChildren;3,7631;49304
865;GetParentsWithChildren;0,7609;24608
865;UpdateParentWithChildren;4,4768;53176
865;DeleteParentWithChildren;3,8427;57472
866;InsertParentWithChildren;4,2548;49304
866;GetParentsWithChildren;0,7550;24608
866;UpdateParentWithChildren;5,6807;53176
866;DeleteParentWithChildren;3,7547;57472
867;InsertParentWithChildren;5,5972;49304
867;GetParentsWithChildren;0,8445;24608
867;UpdateParentWithChildren;3,8890;53176
867;DeleteParentWithChildren;5,6031;57472
868;InsertParentWithChildren;19,9143;49304
868;GetParentsWithChildren;0,7567;24608
868;UpdateParentWithChildren;3,7859;53176
868;DeleteParentWithChildren;6,1719;57472
869;InsertParentWithChildren;4,6828;49304
869;GetParentsWithChildren;0,7648;24608
869;UpdateParentWithChildren;4,1402;53176
869;DeleteParentWithChildren;6,0876;57472
870;InsertParentWithChildren;4,3903;49304
870;GetParentsWithChildren;1,0660;24608
870;UpdateParentWithChildren;4,0647;53176
870;DeleteParentWithChildren;5,9567;57472
871;InsertParentWithChildren;3,6330;49304
871;GetParentsWithChildren;0,8338;24608
871;UpdateParentWithChildren;3,8970;53176
871;DeleteParentWithChildren;5,2316;57472
872;InsertParentWithChildren;5,0917;49304
872;GetParentsWithChildren;0,7322;24608
872;UpdateParentWithChildren;5,7732;53176
872;DeleteParentWithChildren;3,4231;57472
873;InsertParentWithChildren;5,7971;49304
873;GetParentsWithChildren;0,7548;24608
873;UpdateParentWithChildren;4,3275;53176
873;DeleteParentWithChildren;6,4155;57472
874;InsertParentWithChildren;4,1383;49304
874;GetParentsWithChildren;0,8430;24608
874;UpdateParentWithChildren;4,4990;53176
874;DeleteParentWithChildren;2,9847;57472
875;InsertParentWithChildren;6,9922;49304
875;GetParentsWithChildren;0,7621;24608
875;UpdateParentWithChildren;4,2974;53176
875;DeleteParentWithChildren;4,3879;57472
876;InsertParentWithChildren;3,5105;49304
876;GetParentsWithChildren;11,7058;24608
876;UpdateParentWithChildren;7,2859;53176
876;DeleteParentWithChildren;8,1076;57472
877;InsertParentWithChildren;6,0821;49304
877;GetParentsWithChildren;0,8805;24608
877;UpdateParentWithChildren;5,2715;53176
877;DeleteParentWithChildren;3,5325;57472
878;InsertParentWithChildren;4,0893;49304
878;GetParentsWithChildren;0,7199;24608
878;UpdateParentWithChildren;4,2440;53176
878;DeleteParentWithChildren;4,3350;57472
879;InsertParentWithChildren;5,1349;49304
879;GetParentsWithChildren;0,6998;24608
879;UpdateParentWithChildren;4,8438;53176
879;DeleteParentWithChildren;3,9115;57472
880;InsertParentWithChildren;3,6692;49304
880;GetParentsWithChildren;0,7400;24608
880;UpdateParentWithChildren;4,3002;53176
880;DeleteParentWithChildren;4,2457;57472
881;InsertParentWithChildren;5,3271;49304
881;GetParentsWithChildren;0,7701;24608
881;UpdateParentWithChildren;5,9948;53176
881;DeleteParentWithChildren;5,3774;57472
882;InsertParentWithChildren;3,0461;49304
882;GetParentsWithChildren;0,7577;24608
882;UpdateParentWithChildren;5,3607;53176
882;DeleteParentWithChildren;6,5052;57472
883;InsertParentWithChildren;3,8204;49304
883;GetParentsWithChildren;0,7712;24608
883;UpdateParentWithChildren;4,1165;53176
883;DeleteParentWithChildren;2,8310;57472
884;InsertParentWithChildren;4,1366;49304
884;GetParentsWithChildren;0,7677;24608
884;UpdateParentWithChildren;4,3117;53176
884;DeleteParentWithChildren;4,9695;57472
885;InsertParentWithChildren;4,4127;49304
885;GetParentsWithChildren;0,7366;24608
885;UpdateParentWithChildren;3,9515;49136
885;DeleteParentWithChildren;4,8636;57472
886;InsertParentWithChildren;4,5154;49304
886;GetParentsWithChildren;0,7472;24608
886;UpdateParentWithChildren;3,6528;49136
886;DeleteParentWithChildren;5,8947;57472
887;InsertParentWithChildren;4,4382;49304
887;GetParentsWithChildren;0,7965;24608
887;UpdateParentWithChildren;3,8485;49136
887;DeleteParentWithChildren;2,9222;57472
888;InsertParentWithChildren;5,9937;49304
888;GetParentsWithChildren;0,9761;24608
888;UpdateParentWithChildren;4,1984;49136
888;DeleteParentWithChildren;5,9016;57472
889;InsertParentWithChildren;6,6520;49304
889;GetParentsWithChildren;0,7949;24608
889;UpdateParentWithChildren;5,2287;49136
889;DeleteParentWithChildren;3,1357;57472
890;InsertParentWithChildren;4,0415;49304
890;GetParentsWithChildren;0,7979;24608
890;UpdateParentWithChildren;4,3498;49136
890;DeleteParentWithChildren;5,7840;57472
891;InsertParentWithChildren;3,3763;49304
891;GetParentsWithChildren;0,9774;24608
891;UpdateParentWithChildren;6,4911;53176
891;DeleteParentWithChildren;5,4434;57472
892;InsertParentWithChildren;4,1087;49304
892;GetParentsWithChildren;0,7424;24608
892;UpdateParentWithChildren;4,7739;53176
892;DeleteParentWithChildren;5,9241;57472
893;InsertParentWithChildren;3,7529;49304
893;GetParentsWithChildren;0,8147;24608
893;UpdateParentWithChildren;3,6632;53176
893;DeleteParentWithChildren;4,1712;57472
894;InsertParentWithChildren;3,9965;49304
894;GetParentsWithChildren;0,8055;20352
894;UpdateParentWithChildren;4,0704;53176
894;DeleteParentWithChildren;4,1382;57472
895;InsertParentWithChildren;5,8617;49304
895;GetParentsWithChildren;0,7246;24608
895;UpdateParentWithChildren;4,3254;53176
895;DeleteParentWithChildren;3,0166;57472
896;InsertParentWithChildren;3,7899;49304
896;GetParentsWithChildren;0,7456;24608
896;UpdateParentWithChildren;3,9225;53176
896;DeleteParentWithChildren;2,7366;57472
897;InsertParentWithChildren;3,9529;49304
897;GetParentsWithChildren;0,8576;24608
897;UpdateParentWithChildren;5,2207;53176
897;DeleteParentWithChildren;4,1218;57472
898;InsertParentWithChildren;3,1552;49304
898;GetParentsWithChildren;0,8037;24608
898;UpdateParentWithChildren;4,1474;53176
898;DeleteParentWithChildren;5,3820;57472
899;InsertParentWithChildren;4,3223;49304
899;GetParentsWithChildren;0,7402;24608
899;UpdateParentWithChildren;4,2217;53176
899;DeleteParentWithChildren;5,7075;57472
900;InsertParentWithChildren;6,3767;49304
900;GetParentsWithChildren;0,8562;24608
900;UpdateParentWithChildren;4,4079;53176
900;DeleteParentWithChildren;7,4360;57472
901;InsertParentWithChildren;5,3080;49304
901;GetParentsWithChildren;1,0066;24608
901;UpdateParentWithChildren;4,6245;53176
901;DeleteParentWithChildren;4,0965;57472
902;InsertParentWithChildren;4,6428;49304
902;GetParentsWithChildren;0,8962;24608
902;UpdateParentWithChildren;3,8767;53176
902;DeleteParentWithChildren;6,0877;57472
903;InsertParentWithChildren;3,3523;49304
903;GetParentsWithChildren;0,6871;24608
903;UpdateParentWithChildren;4,2243;53176
903;DeleteParentWithChildren;3,8180;57472
904;InsertParentWithChildren;3,7254;49304
904;GetParentsWithChildren;0,9081;24608
904;UpdateParentWithChildren;4,8166;53176
904;DeleteParentWithChildren;4,4875;57472
905;InsertParentWithChildren;5,0369;49304
905;GetParentsWithChildren;0,7086;24608
905;UpdateParentWithChildren;5,4289;53176
905;DeleteParentWithChildren;4,2603;57472
906;InsertParentWithChildren;3,2300;49304
906;GetParentsWithChildren;0,7337;24608
906;UpdateParentWithChildren;4,1518;49136
906;DeleteParentWithChildren;5,9154;57472
907;InsertParentWithChildren;3,5525;53352
907;GetParentsWithChildren;0,7798;20352
907;UpdateParentWithChildren;4,3302;53176
907;DeleteParentWithChildren;3,6955;57472
908;InsertParentWithChildren;3,3245;49304
908;GetParentsWithChildren;0,7304;24608
908;UpdateParentWithChildren;6,7349;53176
908;DeleteParentWithChildren;4,9664;57472
909;InsertParentWithChildren;5,2908;49304
909;GetParentsWithChildren;0,9273;24608
909;UpdateParentWithChildren;4,6177;53176
909;DeleteParentWithChildren;6,0517;57472
910;InsertParentWithChildren;3,6437;49304
910;GetParentsWithChildren;0,8361;24608
910;UpdateParentWithChildren;6,2316;53176
910;DeleteParentWithChildren;4,1394;57472
911;InsertParentWithChildren;3,8645;49304
911;GetParentsWithChildren;0,7322;24608
911;UpdateParentWithChildren;4,3660;53176
911;DeleteParentWithChildren;3,7621;57472
912;InsertParentWithChildren;6,9055;49304
912;GetParentsWithChildren;0,7788;24608
912;UpdateParentWithChildren;4,0637;53176
912;DeleteParentWithChildren;6,3446;57472
913;InsertParentWithChildren;6,4976;49304
913;GetParentsWithChildren;2,0493;24608
913;UpdateParentWithChildren;4,5568;53176
913;DeleteParentWithChildren;4,0878;57472
914;InsertParentWithChildren;4,0734;49304
914;GetParentsWithChildren;0,7128;24608
914;UpdateParentWithChildren;3,7517;53176
914;DeleteParentWithChildren;4,3711;57472
915;InsertParentWithChildren;5,1666;49304
915;GetParentsWithChildren;0,7602;24608
915;UpdateParentWithChildren;4,8690;53176
915;DeleteParentWithChildren;4,4039;57472
916;InsertParentWithChildren;5,4703;49304
916;GetParentsWithChildren;0,8481;24608
916;UpdateParentWithChildren;3,9889;53176
916;DeleteParentWithChildren;4,3921;57472
917;InsertParentWithChildren;5,1524;49304
917;GetParentsWithChildren;0,7754;24608
917;UpdateParentWithChildren;4,5968;53176
917;DeleteParentWithChildren;4,4117;57472
918;InsertParentWithChildren;4,0038;49304
918;GetParentsWithChildren;0,6593;24608
918;UpdateParentWithChildren;6,3951;53176
918;DeleteParentWithChildren;5,6135;57472
919;InsertParentWithChildren;5,2427;49304
919;GetParentsWithChildren;0,7163;24608
919;UpdateParentWithChildren;4,6139;53176
919;DeleteParentWithChildren;6,0833;57472
920;InsertParentWithChildren;6,6745;49304
920;GetParentsWithChildren;1,0124;24608
920;UpdateParentWithChildren;4,5517;53176
920;DeleteParentWithChildren;4,6134;57472
921;InsertParentWithChildren;4,1836;49304
921;GetParentsWithChildren;0,7729;24608
921;UpdateParentWithChildren;3,9736;53176
921;DeleteParentWithChildren;5,2521;57472
922;InsertParentWithChildren;2,8425;49304
922;GetParentsWithChildren;0,7809;24608
922;UpdateParentWithChildren;6,2828;53176
922;DeleteParentWithChildren;7,2507;57472
923;InsertParentWithChildren;7,3265;49304
923;GetParentsWithChildren;1,4397;24608
923;UpdateParentWithChildren;5,6094;53176
923;DeleteParentWithChildren;5,1562;57472
924;InsertParentWithChildren;3,9862;49304
924;GetParentsWithChildren;1,2182;24608
924;UpdateParentWithChildren;5,8828;53176
924;DeleteParentWithChildren;4,1525;57472
925;InsertParentWithChildren;5,3442;49304
925;GetParentsWithChildren;0,9818;24608
925;UpdateParentWithChildren;6,2941;53176
925;DeleteParentWithChildren;6,3113;57472
926;InsertParentWithChildren;4,1411;49304
926;GetParentsWithChildren;0,7920;24608
926;UpdateParentWithChildren;4,2178;53176
926;DeleteParentWithChildren;4,3759;57472
927;InsertParentWithChildren;3,4334;49304
927;GetParentsWithChildren;0,7452;24608
927;UpdateParentWithChildren;4,1065;53176
927;DeleteParentWithChildren;4,1814;57472
928;InsertParentWithChildren;4,1736;49304
928;GetParentsWithChildren;0,7297;24608
928;UpdateParentWithChildren;4,5970;49136
928;DeleteParentWithChildren;4,1766;57472
929;InsertParentWithChildren;5,8974;49304
929;GetParentsWithChildren;0,7010;24608
929;UpdateParentWithChildren;4,8091;49136
929;DeleteParentWithChildren;6,3883;57472
930;InsertParentWithChildren;5,6904;49304
930;GetParentsWithChildren;1,4044;24608
930;UpdateParentWithChildren;5,4891;49136
930;DeleteParentWithChildren;5,7291;57472
931;InsertParentWithChildren;5,8924;49304
931;GetParentsWithChildren;1,4398;24608
931;UpdateParentWithChildren;5,1653;49136
931;DeleteParentWithChildren;5,7286;57472
932;InsertParentWithChildren;4,7552;49304
932;GetParentsWithChildren;0,9145;24608
932;UpdateParentWithChildren;4,0731;53176
932;DeleteParentWithChildren;2,9771;57472
933;InsertParentWithChildren;4,3342;49304
933;GetParentsWithChildren;0,8246;24608
933;UpdateParentWithChildren;4,0280;53176
933;DeleteParentWithChildren;3,0502;57472
934;InsertParentWithChildren;4,7545;49304
934;GetParentsWithChildren;0,9678;24608
934;UpdateParentWithChildren;4,4131;53176
934;DeleteParentWithChildren;3,1701;57472
935;InsertParentWithChildren;4,3669;49304
935;GetParentsWithChildren;0,8861;24608
935;UpdateParentWithChildren;4,8068;53176
935;DeleteParentWithChildren;3,2995;57472
936;InsertParentWithChildren;4,1795;49304
936;GetParentsWithChildren;0,8407;24608
936;UpdateParentWithChildren;4,0951;53176
936;DeleteParentWithChildren;4,0884;57472
937;InsertParentWithChildren;4,7862;49304
937;GetParentsWithChildren;0,8280;24608
937;UpdateParentWithChildren;3,9316;53176
937;DeleteParentWithChildren;4,3058;57472
938;InsertParentWithChildren;4,5185;49304
938;GetParentsWithChildren;0,7753;24608
938;UpdateParentWithChildren;4,2369;53176
938;DeleteParentWithChildren;4,9791;57472
939;InsertParentWithChildren;5,0471;49304
939;GetParentsWithChildren;0,8400;24608
939;UpdateParentWithChildren;2,6172;53176
939;DeleteParentWithChildren;3,3922;57472
940;InsertParentWithChildren;4,6155;49304
940;GetParentsWithChildren;0,8276;24608
940;UpdateParentWithChildren;4,3528;53176
940;DeleteParentWithChildren;3,0348;57472
941;InsertParentWithChildren;3,9467;49304
941;GetParentsWithChildren;0,6050;24608
941;UpdateParentWithChildren;2,6879;53176
941;DeleteParentWithChildren;3,9800;57472
942;InsertParentWithChildren;4,5599;49304
942;GetParentsWithChildren;0,6979;20352
942;UpdateParentWithChildren;3,9238;53176
942;DeleteParentWithChildren;3,9655;57472
943;InsertParentWithChildren;4,4787;49304
943;GetParentsWithChildren;0,5873;24608
943;UpdateParentWithChildren;4,1866;53176
943;DeleteParentWithChildren;4,0574;57472
944;InsertParentWithChildren;3,8435;49304
944;GetParentsWithChildren;0,6864;24608
944;UpdateParentWithChildren;2,8973;53176
944;DeleteParentWithChildren;3,9611;57472
945;InsertParentWithChildren;4,7630;49304
945;GetParentsWithChildren;0,7163;24608
945;UpdateParentWithChildren;3,7571;53176
945;DeleteParentWithChildren;3,7273;57472
946;InsertParentWithChildren;4,1381;49304
946;GetParentsWithChildren;0,6475;24608
946;UpdateParentWithChildren;2,9848;53176
946;DeleteParentWithChildren;4,5796;57472
947;InsertParentWithChildren;5,2101;49304
947;GetParentsWithChildren;0,8661;24608
947;UpdateParentWithChildren;6,9414;53176
947;DeleteParentWithChildren;5,9368;57472
948;InsertParentWithChildren;4,6792;49304
948;GetParentsWithChildren;0,7467;24608
948;UpdateParentWithChildren;4,2404;53176
948;DeleteParentWithChildren;3,2683;57472
949;InsertParentWithChildren;4,3381;49304
949;GetParentsWithChildren;1,2881;24608
949;UpdateParentWithChildren;4,6351;49136
949;DeleteParentWithChildren;4,2884;57472
950;InsertParentWithChildren;6,0781;49304
950;GetParentsWithChildren;0,8373;24608
950;UpdateParentWithChildren;5,3978;53176
950;DeleteParentWithChildren;6,8740;57472
951;InsertParentWithChildren;5,5897;49304
951;GetParentsWithChildren;0,9057;24608
951;UpdateParentWithChildren;4,1005;53176
951;DeleteParentWithChildren;2,8989;57472
952;InsertParentWithChildren;4,1291;49304
952;GetParentsWithChildren;0,5991;24608
952;UpdateParentWithChildren;2,8978;53176
952;DeleteParentWithChildren;4,0593;57472
953;InsertParentWithChildren;3,9527;49304
953;GetParentsWithChildren;0,6880;24608
953;UpdateParentWithChildren;2,8455;53176
953;DeleteParentWithChildren;4,1256;57472
954;InsertParentWithChildren;4,7186;49304
954;GetParentsWithChildren;0,6251;24608
954;UpdateParentWithChildren;4,1221;53176
954;DeleteParentWithChildren;3,8344;57472
955;InsertParentWithChildren;3,9893;49304
955;GetParentsWithChildren;0,7176;24608
955;UpdateParentWithChildren;2,7427;53176
955;DeleteParentWithChildren;4,2564;57472
956;InsertParentWithChildren;4,6717;49304
956;GetParentsWithChildren;0,7660;24608
956;UpdateParentWithChildren;4,0020;53176
956;DeleteParentWithChildren;4,0581;57472
957;InsertParentWithChildren;3,8872;49304
957;GetParentsWithChildren;0,6438;24608
957;UpdateParentWithChildren;2,8269;53176
957;DeleteParentWithChildren;4,4413;57472
958;InsertParentWithChildren;3,8936;49304
958;GetParentsWithChildren;0,6209;24608
958;UpdateParentWithChildren;2,8662;53176
958;DeleteParentWithChildren;4,0727;57472
959;InsertParentWithChildren;5,4848;49304
959;GetParentsWithChildren;0,6739;24608
959;UpdateParentWithChildren;4,3370;53176
959;DeleteParentWithChildren;4,1666;57472
960;InsertParentWithChildren;4,2115;49304
960;GetParentsWithChildren;0,8507;24608
960;UpdateParentWithChildren;4,6617;53176
960;DeleteParentWithChildren;3,0603;57472
961;InsertParentWithChildren;4,3137;49304
961;GetParentsWithChildren;0,8105;24608
961;UpdateParentWithChildren;4,1463;53176
961;DeleteParentWithChildren;3,0481;57472
962;InsertParentWithChildren;3,7734;49304
962;GetParentsWithChildren;0,6158;24608
962;UpdateParentWithChildren;3,8700;53176
962;DeleteParentWithChildren;2,8661;57472
963;InsertParentWithChildren;3,6785;49304
963;GetParentsWithChildren;0,6565;24608
963;UpdateParentWithChildren;4,0580;53176
963;DeleteParentWithChildren;2,9000;57472
964;InsertParentWithChildren;3,6041;49304
964;GetParentsWithChildren;0,5798;24608
964;UpdateParentWithChildren;2,9039;53176
964;DeleteParentWithChildren;3,9761;57472
965;InsertParentWithChildren;3,8326;49304
965;GetParentsWithChildren;0,8628;24608
965;UpdateParentWithChildren;2,9557;53176
965;DeleteParentWithChildren;3,5310;57472
966;InsertParentWithChildren;4,9147;162752
966;GetParentsWithChildren;0,7150;24608
966;UpdateParentWithChildren;4,1533;53176
966;DeleteParentWithChildren;4,0442;57472
967;InsertParentWithChildren;3,8802;49304
967;GetParentsWithChildren;0,6407;24608
967;UpdateParentWithChildren;3,0594;53176
967;DeleteParentWithChildren;4,7903;57472
968;InsertParentWithChildren;4,2331;49304
968;GetParentsWithChildren;0,5941;24608
968;UpdateParentWithChildren;2,8955;53176
968;DeleteParentWithChildren;3,9416;57472
969;InsertParentWithChildren;3,7972;49304
969;GetParentsWithChildren;0,6951;24672
969;UpdateParentWithChildren;2,7815;53176
969;DeleteParentWithChildren;3,8540;57472
970;InsertParentWithChildren;4,2480;49304
970;GetParentsWithChildren;0,7276;24608
970;UpdateParentWithChildren;5,0721;49136
970;DeleteParentWithChildren;4,6450;57472
971;InsertParentWithChildren;4,6515;49304
971;GetParentsWithChildren;0,7727;24608
971;UpdateParentWithChildren;3,6708;49136
971;DeleteParentWithChildren;3,2628;57472
972;InsertParentWithChildren;3,9012;49304
972;GetParentsWithChildren;0,6373;24608
972;UpdateParentWithChildren;3,9074;49136
972;DeleteParentWithChildren;2,9344;57472
973;InsertParentWithChildren;3,8148;49304
